"구조적 타이핑","타입의 이름이나 상속 관계가 아니라 갖고 있는 멤버의 구조가 맞는지로 호환성을 판정하는 방식이다. Python 의 typing.Protocol 이 이 방식을 정적 검사에 도입한 것으로, 상속을 강제하지 않으므로 남이 만든 클래스나 테스트용 가짜도 계약을 만족하면 그대로 쓸 수 있다. 반대는 상속 관계로 판정하는 명목적 타이핑이며 C++ 의 순수 가상 함수가 그쪽이다. (xii-6)"
"국소 일관성","정점 u에서 g(u) = \mathrm{rhs}(u)인 상태다. 모든 정점이 국소 일관이면 g 전체가 정확한 최단거리다. g > \mathrm{rhs}면 overconsistent로 더 싼 길이 생긴 경우이고 값을 내리면 되지만, g < \mathrm{rhs}면 underconsistent로 길이 사라진 경우라 먼저 g를 \infty로 버린 뒤 다시 세워야 한다. 그래서 underconsistent 정점은 큐에 두 번 들어간다. (v-7)"
"그래프","정점의 집합과 정점 쌍을 잇는 간선의 집합으로 이루어진 구조다. 격자 지도, 모듈 의존 관계, 게임의 상태 공간처럼 겉모습이 전혀 다른 대상도 ""상태와 상태 사이의 이동""으로 읽는 순간 전부 그래프가 된다. 문제를 그래프로 보는 것 자체가 유형 판별의 큰 축이고, 그 뒤에 오는 알고리즘 선택은 가중치 유무와 부호가 결정한다. (i-4)"
"그리드 해싱","공간을 한 변 c 짜리 칸으로 자르고 점 (x, y) 를 셀 (\lfloor x/c \rfloor, \lfloor y/c \rfloor) 에 넣는 방식이다. 셀 번호가 곧 배열 첨자라 트리도 비교도 없고 구축이 O(n) 이다. 셀 크기가 이 자료구조의 전부다 — 점이 고르면 셀당 한두 개가 되도록 c \approx \text{범위}/\sqrt{n} 으로 잡는다. 밀도가 자리마다 다르면 한 셀 크기로는 답이 없어 뭉친 곳에서 전수 비교로 퇴화한다. 최근접을 정확히 구하려면 링을 하나씩 넓히며 종료 조건을 확인해야 하고, 한 링만 보면 셀 경계 너머의 점을 놓친다. (xi-9)"
"그리디 알고리즘","매 단계에서 지금 가장 좋아 보이는 것 하나를 고르고 되돌아보지 않는 방법이다. 알고리즘이라기보다 주장에 가깝다 — ""이 기준으로 매번 고르면 전체가 최적""이라는 주장이고, 참인지 거짓인지 판정해야 쓸 수 있다. 성립 조건은 최적 부분구조와 탐욕적 선택 속성 둘이며 후자가 그리디만의 요구다. 실전 순서는 증명이 아니라 반례가 먼저다 — 원소 서너 개짜리 입력으로 2분간 죽여 보고, 안 죽으면 그때 교환 논법을 종이에 쓴다. 예제를 통과한 것은 근거가 되지 않는다. 정렬 키 하나만 틀려도 무작위 입력의 98%에서 맞는 답이 나오기 때문이다. (vi-1)"
"기수 정렬","값을 자릿수로 쪼개 낮은 자리부터 계수 정렬을 반복하는 정렬이다. 시간은 O(d(n+B))이고 d는 자릿수, B는 진법이다. 계수 정렬이 값의 범위 K에 비례하는 배열을 요구해 32비트 정수 전체에는 쓸 수 없는 반면, 8비트씩 끊으면 같은 데이터를 네 번의 훑기로 끝낸다. 각 자리의 계수 정렬이 반드시 안정해야 하며, 낮은 자리에서 정한 순서를 높은 자리가 보존해야 전체가 맞는다. (ii-7)"
"기아","특정 참가자가 자원을 계속 얻지 못해 무한정 밀리는 상태다. 교착·라이브락과 달리 시스템 전체는 진행하고 있고 한 참가자만 손해를 본다. 대칭을 깨려고 고정 우선순위를 도입하면 낮은 쪽에 기아가 생기므로, 대기 시간을 우선순위에 섞어 오래 기다린 쪽이 언젠가 이기게 만든다. (v-10)"
"기저 조건","재귀 함수가 더 이상 자신을 부르지 않고 답을 직접 돌려주는 가장 작은 경우. 재귀가 ""이미 동작한다""고 가정할 수 있게 만드는 근거이자, 모든 호출 경로가 결국 도달해야 하는 종점이다. 빠지면 무한 재귀가 된다. (iii-1)"
"깊이 우선 탐색","안 간 이웃이 있으면 그리로 내려가고 없으면 왔던 곳으로 되돌아오는 탐색이다. 되돌아오기를 스택이 맡으며, 재귀로 쓰면 호출 스택을 그대로 빌려 쓰는 셈이다. 연결 요소·사이클·위상 순서를 구하는 데 쓰고 최단 거리에는 쓰지 않는다. 최악 깊이가 정점 수와 같아 재귀 구현은 깊은 그래프에서 스택이 먼저 터진다. (iv-2)"
"너비 우선 탐색","큐 하나로 시작점에서 한 겹씩 번져 나가는 탐색이다. 큐에 든 정점들의 거리가 비내림차순이고 값의 종류가 최대 둘이라는 불변식이 성립하므로, 정점을 처음 찍는 순간의 값이 곧 최단 거리가 된다. 이 논증은 모든 간선의 비용이 같다는 데 전적으로 의존하며, 비용이 갈리는 순간 다익스트라가 필요해진다. (iv-3)"
"누적 합","배열의 앞에서부터의 합을 미리 계산해 두어 임의 구간의 합을 뺄셈 한 번으로 답하는 전처리다. S[0] = 0, S[i] = S[i-1] + a[i-1]로 두면 닫힌 구간 [l, r]의 합이 S[r+1] - S[l]이고 앞부분이 정확히 상쇄된다. 성립 조건은 연산에 역원이 있는 것이다 — 합과 XOR은 되고 최댓값·GCD는 안 된다. 크기를 n+1로 잡고 S[0] = 0을 두면 l = 0일 때의 오프바이원이 사라진다. 원소 하나가 바뀌면 그 뒤를 전부 다시 계산해야 하므로 갱신이 섞여 오면 무너지고, 그 자리가 세그먼트 트리·펜윅 트리가 필요해지는 지점이다. (vi-4)"
"다익스트라 알고리즘","가중치가 0 이상인 그래프에서 한 시작점으로부터 모든 정점까지의 최단경로를 구하는 알고리즘이다. 구조는 BFS와 같고 열린 목록이 큐에서 우선순위 큐로 바뀐 것뿐이다. 정확성은 확정 불변식에 기댄다 — 힙에서 유효한 항목 (d, u)를 꺼내는 순간 d가 곧 최단 거리다. 이 불변식의 증명은 최단경로 위 남은 구간의 비용이 0 이상이라는 데 매달려 있고, 그래서 음수 간선이 하나라도 있으면 무너진다. 힙 판의 시간 복잡도는 O(E log V)다. (v-1)"
"다중 시작점 BFS","큐를 모든 소스로 초기화하고 전부 거리 0으로 찍은 뒤 평범한 BFS를 한 번 돌리는 것이다. 결과는 각 정점에서 가장 가까운 소스까지의 거리이며, 모든 소스로 비용 0 간선을 뻗은 가상의 슈퍼 소스 하나를 상상하면 단일 시작점 BFS와 정확히 같은 것이 된다. 소스가 S개일 때 O(S(V+E))가 O(V+E)가 된다. (iv-4)"
"다중 에이전트 경로 계획","여러 에이전트가 각자의 시작점에서 목표점까지 서로 충돌하지 않고 이동하는 경로들을 동시에 구하는 문제다. 모든 에이전트를 한 덩어리로 보면 상태 공간이 칸 수의 에이전트 수 제곱이 되어 쓸 수 없고, 실용적인 해법은 간섭이 실제로 일어나는 지점에서만 결합을 만드는 쪽으로 간다. (v-9)"
"다중 키 정렬","기준이 둘 이상인 정렬이다. 방법이 둘인데 성질이 다르다. 기준을 하나의 비교자로 합치면 정렬의 안정성과 무관하게 항상 맞고, 약한 기준부터 여러 번 나눠 정렬하면 나중 정렬이 안정일 때만 맞는다. C++의 std::sort로 두 번 정렬하는 코드는 원소가 16개 이하일 때 introsort가 삽입 정렬로만 끝내 우연히 통과하고 17개부터 틀린다. 예제 크기가 결함을 가리는 전형적인 경로다. (ii-7)"
"단일 실패점","그것 하나가 멈추면 시스템 전체가 멈추는 지점이다. 중재자를 도입하면 결합이 \Theta(n^2)에서 \Theta(n)으로 줄지만 그 중재자가 단일 실패점이 되고, 모든 요청이 한 지점을 지나므로 그 지점의 처리량이 시스템 전체의 상한이 된다. 이중화하면 이번에는 누가 진짜 주인인지 정하는 합의 문제가 새로 생긴다. (xii-11)"
"단조 덱","안에 담긴 값이 항상 단조(증가 또는 감소)이도록 유지되는 덱이다. 슬라이딩 윈도우 최댓값에서 새 값보다 작은 뒤쪽 원소는 창에서 더 먼저 사라지므로 영원히 답이 될 수 없고, 그런 원소를 뒤에서 버리면 덱은 값 내림차순으로 유지된다. 그래서 창의 최댓값이 항상 덱의 맨 앞이다. 각 원소가 한 번 들어가고 많아야 한 번 나오므로 안쪽 반복문이 있어도 전체가 O(n)이다. 점화식의 오른쪽이 창에 대한 최대·최소인 DP에서 그 재계산을 통째로 지우는 도구이기도 하다. 버려도 되는 근거는 결국 창의 왼쪽 끝이 되돌아가지 않는다는 단조성이므로, 창이 뒤로 물러서는 문제에서는 쓸 수 없다. (ii-5)"
"단조 스택","담긴 값이 항상 증가 또는 감소 순으로 유지되는 스택이다. ""아직 답을 못 찾은 원소들""을 쌓아 두었다가 새 원소가 그들의 답이 되는 순간 한꺼번에 꺼낸다. 오른쪽에서 처음으로 자기보다 큰 수 같은 질의를 O(n)에 푼다. 안쪽 while이 있어 이중 루프로 보이지만 각 원소가 평생 한 번 push되고 한 번 pop되므로 총 연산이 2n 이하다. (ii-4)"
"단조성","어떤 값을 한 방향으로 움직였을 때 판정 결과가 한 방향으로만 변하는 성질. 투 포인터는 ""오른쪽을 밀면 창의 집계가 줄지 않고 왼쪽을 당기면 늘지 않는다""는 단조성 위에서, 이분 탐색과 매개변수 탐색은 ""술어가 앞은 거짓 뒤는 참으로 딱 한 번만 뒤집힌다""는 단조성 위에서만 성립한다. 투 포인터에서는 여기서 경계의 단조성 L^(R) ≤ L^(R+1)이 따라 나오고, 그것이 ""되감지 않아도 된다""의 정확한 형태다. 정렬이 단조성을 만들어 내는 도구이고 투 포인터·이분 탐색·스위핑은 그것을 소비하는 세 가지 방식이다. 지문의 ""자연수"", ""양의 정수""가 이 성질을 보증하는 신호어이고, 그냥 ""정수""이면 보증이 없다. (i-5)"
"답 후보 구간","매개변수 탐색이 이분 탐색하는 대상, 곧 답이 놓일 수 있는 값의 범위다. 배열이 아니라 이 구간이 탐색 공간이라는 것이 이 유형의 정의다. 양 끝은 머리로 짜내는 것이 아니라 자명한 값으로 넉넉히 잡는다 — 묶음 문제라면 크기가 원소 하나보다 작을 수 없고(max(a)) 전부 한 묶음에 담는 것보다 클 필요가 없다(sum(a)). 넉넉히 잡으면 반복이 몇 번 늘 뿐이지만, 구간을 좁히려다 답을 구간 밖으로 밀어내는 사고가 이 유형에서 가장 흔한 오답이다. 복잡도의 log R에서 R은 배열 크기가 아니라 이 구간의 폭이고, 총비용은 언제나 판정 횟수 × 판정 비용이다. (vii-5)"
"덕 타이핑","객체의 타입이 아니라 그 객체가 어떤 연산을 지원하는지로 사용 가능성을 판정하는 방식이다. 상속 관계가 없어도 같은 메서드만 있으면 같은 자리에 쓸 수 있다. Python 이 이 방식이라 여러 GoF 패턴이 클래스 계층 없이 접히지만, 잘못된 객체가 호출 시점까지 통과한다는 대가가 있다. typing.Protocol 이 그 틈을 정적 검사로 메운다. (xii-1)"
"데코레이터 패턴","객체를 같은 인터페이스의 다른 객체로 감싸서, 호출 방식을 바꾸지 않은 채 책임을 더하는 구조다. 감싼 결과가 다시 같은 인터페이스이므로 여러 겹을 임의의 순서로 쌓을 수 있고, 순서가 곧 의미가 된다. 자식이 하나뿐인 컴포지트로 볼 수 있으며, 대가는 스택 깊이가 겹만큼 늘고 실효 동작이 어느 호출 지점에서도 보이지 않는다는 것이다. (xii-4)"
"덱","양쪽 끝에서의 삽입과 삭제가 모두 O(1)인 큐다. 큐가 하는 일을 전부 하면서 ""방금 넣은 것을 취소한다""를 더 할 수 있다. Python의 collections.deque는 고정 크기 블록의 이중 연결 리스트라 중간 인덱싱이 O(n)이고, C++의 std::deque는 블록 포인터 표를 들고 있어 인덱싱까지 O(1)이다. 같은 이름의 자료구조가 언어마다 다른 비용 특성을 갖는 대표 사례다. (ii-5)"
"델타 배열","격자에서 이웃 칸으로 가는 좌표 변화량을 방향마다 모아 둔 나란한 배열 두 개다. 앞칸이 언제나 (r + dr[d], c + dc[d]) 한 줄이 되므로 방향마다 if를 두는 코드의 분기가 통째로 사라지고, 부호 오류가 배열의 한 자리로 모인다. 방향이 넷이든 여덟이든 이 줄은 그대로이고 배열 길이만 바뀐다. 그리고 방향에 번호가 생긴다는 부수 효과가 본체다 — 시계 방향 순서로 늘어놓으면 우회전이 (d+1)%4, 좌회전이 (d+3)%4, 반대 방향이 d^2가 된다. (iii-5)"
"독약","소비자를 끝내기 위해 큐에 흘려보내는 종료 표식이다. 데이터와 같은 경로로 흐르므로 순서가 저절로 지켜진다 — 앞의 항목을 전부 처리한 뒤에야 표식에 닿는다. 소비자가 n 명이면 독약도 n 개여야 하고, 하나만 넣으면 그것을 받은 하나만 끝나고 나머지는 영원히 기다린다. 플래그를 두는 방법은 소비자가 잠든 사이에 켜질 수 있어 통지를 또 짝지어야 한다. Python 에는 스레드를 강제 종료할 수단이 없어 이 방식이 선택이 아니라 필수다. (xi-2)"
"동시 갱신","한 스텝의 모든 갱신이 그 스텝 시작 시점의 상태만 보고 판정된다는 계산 규약이다. 지문의 ""동시에""가 뜻하는 것이 이것이고, 반대는 앞의 갱신 결과를 뒤의 갱신이 보는 순차 갱신이다. 배열을 제자리에서 고치며 훑으면 자연스럽게 순차 갱신이 되므로, 규약을 지키려면 이중 버퍼가 필요하다. 규약을 지켰다는 증거는 훑는 순서를 뒤집어도 답이 같은 것이다. Verilog의 <=와 =, 수치 해석의 야코비와 가우스-자이델이 이 구분을 문법과 이름으로 갖고 있다. (iii-6)"
"동적 계획법","겹치는 부분문제의 답을 한 번만 계산해 저장해 두고 재사용하는 방법이다. 절차는 네 칸을 채우는 일이다 — 상태 정의 → 점화식 → 초기값 → 계산 순서. 넷 중 상태 정의가 압도적으로 어렵고 나머지 셋은 대체로 따라 나온다. 이득이 나려면 최적 부분구조와 중복 부분문제가 둘 다 있어야 한다. 겹치지 않으면 그것은 분할 정복이지 DP가 아니다. 최단경로 문제는 이 틀의 한 사례다 — 벨만 방정식이 곧 점화식이고 다익스트라·벨만-포드·플로이드-워셜은 그 점화식을 푸는 순서만 다르다. 반대로 ""DP를 최단경로에 쓴다""로 읽으면 인과가 뒤집힌다. (viii-1)"
"동적 배열","용량이 차면 더 큰 배열을 새로 잡고 원소를 전부 옮겨 크기를 늘리는 배열이다. 연속 메모리라는 성질을 유지한 채 크기 제약만 없앤 것이며, 늘리는 양이 현재 크기에 비례할 때에만 원소당 비용이 상수로 유지된다. 상수만큼 늘리면 총 복사량이 O(n^2)이 된다. Python의 list와 C++의 vector가 모두 이 구조다. (ii-1)"
"동적 창","지금의 속도에서 가속 한계와 제어 주기가 허락하는 범위 안에 있는 (직진 속도, 회전 속도) 쌍의 집합이다. 이 사각형 안의 명령만 후보로 두면 물리적으로 낼 수 없는 명령이 애초에 검토 대상에서 빠진다. DWA(Dynamic Window Approach)라는 이름이 여기서 나온다. (v-12)"
"두 배 실험","입력 크기 n을 두 배씩 늘려 가며 실행 시간을 재고, 직전 대비 배수로 복잡도의 지수를 읽어 내는 절차다. T(n)=c· n^k이면 T(2n)/T(n)=2^k이므로 지수는 배수의 log_2다. 배수 2면 O(n), 4면 O(n^2), 8이면 O(n^3)이다. 코드를 읽지 않고도 판정할 수 있다는 것이 이 방법의 값어치이고, 대신 O(n)과 O(n log n)은 구분하지 못한다 — 후자의 이론 배수가 2+2/log_2 n이라 n이 클수록 2에 붙기 때문이다. (0-9)"
"뒤 간선","DFS 도중 지금 재귀 스택 위에 아직 남아 있는 정점으로 향하는 간선이다. 방향 그래프에서 사이클이 있다는 것과 뒤 간선이 존재한다는 것은 같은 말이다. 이미 탐색을 마치고 빠져나온 정점으로 가는 간선은 뒤 간선이 아니며 사이클도 아니다 — 이 둘을 구분하지 않으면 사이클 없는 방향 그래프를 사이클 있다고 오판한다. (iv-2)"
"등록기","이름을 구현으로 대응시켜 두는 표다. 분기 사슬을 이름 조회로 바꾸면 새 구현을 붙일 때 디스패치 코드를 고치지 않아도 되고, 사슬 중간에 끼워 넣다가 생기는 순서 의존이 사라진다. 조회는 해시 기반이면 평균 O(1)이다. (xii-1)"
"디자인 패턴","되풀이되는 설계 문제와 그 해법의 핵심에 붙인 이름이다. 복사해 쓰는 코드 템플릿이 아니라 설계 어휘이며, 값어치의 대부분은 세 문단짜리 설명을 한 단어로 줄이는 데서 나온다. 이름이 없으면 같은 구조가 한 코드베이스 안에서 여러 번 다시 발명되고 서로 다른 이름이 붙어 검색되지 않는다. (xii-1)"
"라빈-카프","패턴과 텍스트의 부분 문자열을 해시로 비교해 매칭을 빠르게 하는 알고리즘이다. 여러 패턴을 동시에 찾거나 2차원 매칭이 필요할 때 KMP보다 유리하지만, 해시가 같아도 실제 문자열은 다를 수 있는 거짓 일치(spurious hit)를 실제 문자 비교로 반드시 확인해야 하는 함정이 있다. (ix-7)"
"라이브락","참가자들이 계속 실행되고 상태도 바뀌는데 전체 진행은 없는 상태다. 아무도 블록되어 있지 않으므로 자원 할당 그래프에 사이클이 없고, 그래서 교착 검출기로는 영원히 잡히지 않는다. 검출하려면 완료 작업 수나 목표까지 남은 거리 같은 진행 척도를 감시해야 한다. 원인은 참가자들이 같은 규칙으로 같은 판단을 내리는 대칭이고, 해법은 우선순위나 무작위 백오프로 그 대칭을 깨는 것이다. (v-10)"
"락프리","어떤 스레드가 중간에 멈춰도 다른 스레드는 계속 전진하는 성질이다. 락은 그렇지 않다 — 락을 쥔 스레드가 멈추면 전부 선다. CAS 재시도 루프와 SPSC 큐가 대표적인 구조이며, 락프리가 곧 대기 없음(wait-free)은 아니다. 경합이 심하면 특정 스레드의 CAS 가 계속 실패해 몇 번이고 다시 돌 수 있다. 실시간 경로에서 이 구조를 쓰는 진짜 이유는 처리량이 아니라 실행 중 할당도 대기도 없어 최악 실행 시간에 상한이 생긴다는 것이다. (xi-3)"
"랑데부 해싱","해시 링 없이, 키마다 모든 노드에 대해 점수(hash(key + node))를 계산해 가장 높은 점수를 낸 노드가 담당하게 하는 분산 방식이다. Highest Random Weight라고도 한다. 노드가 하나 추가되면 그 노드의 점수만 새로 계산하면 되고 다른 노드의 점수는 그대로라 재배치가 최소화된다는 점은 일관성 해싱과 같지만, 정렬된 자료구조가 필요 없는 대신 조회마다 노드 수만큼 해시를 계산해야 한다(O(n), 해시 링은 O(log n)). (xv-8)"
"런","정렬 알고리즘이 입력에서 찾아내는, 이미 정렬되어 있는 최대 구간이다. Timsort는 배열을 훑으며 오름차순 런은 <=로, 내림차순 런은 엄격한 >로 이어 붙이고 내림차순 런은 제자리에서 뒤집는다. 부등호를 엄격하게 두는 이유는 같은 값이 섞인 구간을 뒤집으면 안정성이 깨지기 때문이다. 런이 minrun보다 짧으면 이진 삽입 정렬로 길이를 채운다. (0-4)"
"레드-블랙 트리","각 노드에 색을 붙이고 다섯 가지 불변식으로 최악 높이를 2·log(n+1) 이하로 묶는 균형 이진 탐색 트리. std::map 과 std::set 의 내부다. 정렬된 입력이 들어와도 연결 리스트로 무너지지 않는 것이 이 구조의 값이다. (ii-9)"
"레벨 순회","깊이가 얕은 노드부터 차례로 도는 순회. 재귀의 스택을 큐로 바꾸면 그대로 얻어진다. 트리 위의 BFS 와 같은 것이며, 그래서 그래프의 BFS 로 이어진다. (ii-10)"
"레이트 리미팅","한도를 넘는 요청을 상류에서 걸러 다운스트림을 보호하는 기법이다. ""한도를 다 쓴 직후에 몰아서 들어오는 요청(버스트)을 허용할 것인가""가 방식을 가르는 질문이며, 토큰 버킷·리키 버킷·슬라이딩 윈도우 카운터가 이 절충을 다르게 푼다. 이미 큐가 넘치려 할 때 신호를 보내는 백프레셔(XI-7)와 같은 목표를 요청이 시스템에 들어오기 전, 더 상류에서 겨눈다는 점이 다르다. (xv-10)"
"롤링 배열","점화식이 읽는 칸이 바로 앞 몇 줄뿐일 때 표 전체 대신 그만큼만 들고 도는 것이다. 계단 점화식은 변수 두 개로, 0/1 배낭과 편집 거리는 한 줄 또는 두 줄로 접힌다. 길이 2,000짜리 편집 거리에서 Python 메모리가 134 MB에서 0.15 MB로 떨어진다 — 최적화가 아니라 실행 가능성의 문제가 되는 지점이 실제로 존재한다. 대가는 역추적이다. 지운 줄로는 거꾸로 걸을 수 없으므로 ""어떤 선택이었는가""를 복원할 수 없다. 값만 필요하면 접고, 선택까지 필요하면 표를 남긴다. 접기는 검증이 끝난 뒤에 하는 일이다. (viii-3)"
"리키 버킷","요청을 큐에 쌓아 두고 항상 고정된 속도로만 배출하는 방식이다. 다운스트림이 보는 속도는 절대 흔들리지 않지만, 정상적인 트래픽의 자연스러운 뭉침도 그대로 지연시켜 버스트를 전혀 허용하지 않는다. 토큰 버킷이 순간 처리량보다 평균을 규제하는 쪽이라면, 리키 버킷은 순간 처리량 자체를 규제한다. (xv-10)"
"리해싱","적재율이 상한을 넘었을 때 용량을 대개 두 배로 늘리고 모든 키를 다시 넣는 연산이다. 버킷 번호가 해시 % 용량이라 용량이 바뀌면 주소가 전부 바뀌므로 옮기지 않고 이어 붙일 방법이 없다. 한 번의 비용은 O(n)이고 용량이 배수로 늘어 간격이 지수적으로 벌어지므로 삽입 전체로는 분할상환 O(1)이다. 평균은 좋지만 그 한 번이 지연 시간의 꼬리에 그대로 나타나므로 실시간 경로에서는 미리 크기를 잡거나 고정 크기 테이블을 쓴다. (ii-6)"
"링 버퍼","고정 크기 배열의 양 끝을 논리적으로 이어 붙여 원처럼 쓰는 큐다. 앞에서 원소를 꺼낼 때 뒤의 원소를 밀지 않고 head 인덱스만 옮기므로 양 끝 연산이 모두 O(1)이다. 인덱스는 항상 % 용량으로 접는다. head와 tail만으로는 빈 상태와 꽉 찬 상태를 구분할 수 없어 원소 수를 따로 세거나 한 칸을 영구히 비워 둔다. 용량이 고정이라는 점이 결함이 아니라 성질이다 — 넘칠 때 무엇을 버릴지 강제로 결정하게 만든다. 세 번째 해법은 인덱스를 접지 않고 '지금까지 쓴 총 개수'로 두어 head - tail == 용량으로 판정하는 것이고, 이 방식만이 생산자가 head만 소비자가 tail만 쓰게 만들어 락 없는 구현의 전제가 된다. (ii-5)"
"맞바꿈 충돌","인접한 두 에이전트가 서로의 칸으로 동시에 옮겨 가는 충돌이다. 어느 시각에도 같은 칸에 있은 적이 없으므로 정점 충돌 검사를 통과하지만 물리적으로는 서로를 관통한다. 예약 테이블에 이동을 함께 적어, 어떤 이동이 예약되면 같은 시각의 역방향 이동을 금지하는 방식으로 막는다. (v-8)"
"매개변수 탐색","답 자체를 이분 탐색하는 기법이다. ""조건을 만족하는 최댓값""처럼 답이 하나의 수이고, ""답이 X 이상인가""라는 판정이 X에 대해 단조롭게 한 번만 뒤집힐 때 성립한다. 최적화 문제를 결정 문제로 바꾸는 것이 핵심이고, 탐색 대상은 배열이 아니라 답 후보 구간이라 답이 입력에 존재하지 않아도 된다. 판정 함수는 대개 그리디로 짜이며, 그때 정당성이 두 겹이 된다 — 판정이 단조여야 이분 탐색이 성립하고, 그리디가 최적이어야 판정이 정확하다. 복잡도는 언제나 판정 횟수 × 판정 비용이라 O(log R)이라고만 적으면 절반만 적은 것이다. (i-3)"
"매몰비용","이미 지불해서 회수할 수 없는 비용. 시험 운영에서는 한 문제에 이미 쓴 시간이고, 남은 결정에 아무 정보도 주지 않아야 하지만 실제로는 ""여기서 넘기면 그 시간을 버리는 것""이라는 느낌으로 결정을 지배한다. 진행 중에는 자각되지 않으므로 의지로 막을 수 없고, 임계값과 타이머 같은 규칙으로만 막힌다. (i-7)"
"매직 스태틱","C++11부터 함수 지역 정적 변수의 초기화가 스레드 안전임을 표준이 보장하는 것을 가리키는 별칭이다. 두 스레드가 동시에 진입하면 하나가 초기화하고 다른 하나는 끝날 때까지 기다린다. 그래서 게으른 초기화를 위해 이중 검사 잠금을 손으로 짜는 것은 지금은 틀린 조언이다. 그 관용구는 메모리 모델이 없던 시절의 산물이고 손으로 짜면 미묘하게 틀리기 쉽다. (xii-12)"
"매핑 결손","알고리즘 자체는 알고 있는데 어떤 지문이 그 알고리즘의 자리인지 알아보지 못하는 상태다. 알고리즘을 아예 모르는 지식 결손과 원인도 처방도 다르다. 지식 결손은 목록이 닫혀 있어 공부로 메워지지만, 매핑 결손은 문제마다 새로 요구되고 해설을 읽는 것으로는 거의 메워지지 않는다. 해설이 매핑의 결과만 주고 근거를 생략하기 때문이다. 이 책이 Part I을 자료구조보다 앞에 두는 근거가 이 구분이다. (i-1)"
"머클 트리","데이터 블록(리프)의 해시를 두 개씩 묶어 부모 해시를 만들며 올라가 루트 해시 하나로 전체를 대표하는 트리다. 두 데이터 집합을 비교할 때 루트가 같으면 전체가 같고, 다르면 해시가 다른 자식으로만 내려가며 서브트리 전체를 건너뛸 수 있어 O(log n)에 차이 나는 지점을 찾는다. git의 트리 오브젝트, 분산 스토리지의 리플리카 동기화, 블록체인의 거래 증명이 모두 이 구조를 쓴다. (xv-7)"
"메모리 순서","원자적 연산 하나가 어떤 재배치까지 막을지를 지정하는 것이다. 컴파일러가 명령을 옮기고 CPU 가 저장을 버퍼에 담아 두므로, 당신이 쓴 순서대로 다른 코어가 본다는 보장이 없다. 실무에서 쓰는 것은 사실상 release/acquire 짝 하나다 — 데이터를 다 쓰고 플래그를 release 로 세우면, 그 플래그를 acquire 로 읽은 쪽은 앞에 쓰인 모든 것을 본다. x86-64 는 원래 순서가 강해 relaxed 와 seq_cst 의 차이가 거의 안 나므로, x86 에서만 시험한 락프리 코드는 근거가 되지 않는다. 순서를 아낀 대가는 ARM 에서 청구된다. (xi-3)"
"메모리 제한 역산","메모리 제한을 원소 개수로 환산해 후보 알고리즘을 거르는 절차다. 128MB는 134,217,728바이트이므로 4바이트 int 기준 약 3.3×10^7개, 8바이트 long long 기준 약 1.6×10^7개다. DP 표의 칸 수를 먼저 곱해 이 값과 비교하면 시간이 충분해도 들어가지 못하는 풀이를 코드 없이 배제할 수 있다. 같은 개수라도 언어에 따라 실제 사용량이 크게 다르다는 점까지 함께 본다. (i-2)"
"메모이제이션","재귀 함수의 계산 결과를 상태별로 저장해 두고 같은 상태가 다시 오면 저장된 값을 그대로 돌려주는 기법이다. 위에서 아래로 내려가는 하향식 DP이며, 묻지 않은 질문에는 답하지 않는다 — 답의 상태에서 출발해 실제로 필요한 것만 아래로 요구하므로 상태 공간이 희소하면 표를 전부 채우는 상향식을 크게 이긴다. 계산 순서를 사람이 정하지 않아도 되는 이유는 재귀 호출 스택이 의존 그래프의 위상 순서를 대신 만들기 때문이다. 대신 재귀 깊이 한계와 호출 오버헤드를 안는다. Python은 기본 한도가 1000이고 lru_cache를 씌우면 한도를 올려도 약 3,332에서 막히며, C++은 스택을 넘기면 예외가 아니라 SIGSEGV다. (viii-2)"
"명령 객체","요청을 값으로 만든 것이다. 수신자와 인자, 그리고 되돌리기에 필요한 실행 직전 상태를 함께 들고 있으며 실행·되돌리기·이름·기록을 답한다. 요청이 값이 되는 순간 큐잉·감사 로그·재시도·실행 취소가 전부 따라온다. 수신자는 명령의 존재를 모르고, 큐와 이력은 실행자 쪽에 붙는다. (xii-9)"
"모니터 객체","공유 자료와 그것을 지키는 락을 한 객체 안에 묶고, 밖으로는 잠그는 메서드만 내놓는 동시성 패턴이다. 요점은 성능이 아니라 실수 가능성의 제거다 — 호출자가 락을 잊을 수 있는 경로 자체가 없어진다. 대기가 필요하면 조건변수를 같은 껍질 안에 둔다. 한계는 여러 객체에 걸친 원자성을 주지 못한다는 것이고, 두 모니터를 동시에 잠그러 가는 순간 교착의 위험이 생긴다. Java 의 synchronized, C# 의 lock 은 이 패턴을 언어 문법으로 굳힌 것이다. (xii-13)"
"모듈러 역원","나머지 연산의 세계에서 나눗셈을 대신하는 값이다. a * a⁻¹ ≡ 1 (mod m)을 만족하는 a^{-1}을, m이 소수이면 페르마의 소정리(a^(m-2) mod m)로, 일반적으로는 확장 유클리드 호제법으로 구한다. 이항계수를 나머지 연산과 함께 구할 때(조합론) 팩토리얼을 나누는 자리에 정확히 이 역원이 필요하다. (x-3)"
